table,column,postgres_type,nullable,key_reference,rules_default,source_json_path,go_field_value,conversion_derivation,trace_class,go_models,writer_projector,source
fi.directory_principal,sid_raw,bytea,No,—,`NOT NULL`,payload.principals[*].sid_raw_base64url,records.DirectoryPrincipalObservation.SIDRawBase64URL,base64url → bytea,Direct JSON,`records.DirectoryPrincipalObservation`,`projectDirectoryPrincipalSnapshot()` — `projector_sources.go`,`DirectoryPrincipalSnapshot.payload.principals[*]`
fi.directory_principal,object_guid,uuid,No,"UQ(source_record_id, object_guid)",`NOT NULL`,payload.principals[*].object_guid,records.DirectoryPrincipalObservation.ObjectGUID,text → PostgreSQL UUID cast,Direct JSON,`records.DirectoryPrincipalObservation`,`projectDirectoryPrincipalSnapshot()` — `projector_sources.go`,`DirectoryPrincipalSnapshot.payload.principals[*]`
fi.directory_principal,object_guid_raw,bytea,No,—,`NOT NULL CHECK (octet_length(object_guid_raw) = 16)`,payload.principals[*].object_guid_raw_base64url,records.DirectoryPrincipalObservation.ObjectGUIDRawBase64URL,base64url → 16-byte bytea,Direct JSON,`records.DirectoryPrincipalObservation`,`projectDirectoryPrincipalSnapshot()` — `projector_sources.go`,`DirectoryPrincipalSnapshot.payload.principals[*]`
fi.directory_principal,distinguished_name,text,No,—,`NOT NULL`,payload.principals[*].distinguished_name,records.DirectoryPrincipalObservation.DistinguishedName,Direct,Direct JSON,`records.DirectoryPrincipalObservation`,`projectDirectoryPrincipalSnapshot()` — `projector_sources.go`,`DirectoryPrincipalSnapshot.payload.principals[*]`
fi.directory_principal,sam_account_name,text,Yes,—,`—`,payload.principals[*].sam_account_name,records.DirectoryPrincipalObservation.SAMAccountName,Direct,Direct JSON,`records.DirectoryPrincipalObservation`,`projectDirectoryPrincipalSnapshot()` — `projector_sources.go`,`DirectoryPrincipalSnapshot.payload.principals[*]`
fi.directory_principal,user_principal_name,text,Yes,—,`—`,payload.principals[*].user_principal_name,records.DirectoryPrincipalObservation.UserPrincipalName,Direct,Direct JSON,`records.DirectoryPrincipalObservation`,`projectDirectoryPrincipalSnapshot()` — `projector_sources.go`,`DirectoryPrincipalSnapshot.payload.principals[*]`
fi.directory_principal,user_account_control_raw,bigint,Yes,—,`CHECK (user_account_control_raw IS NULL OR user_account_control_raw BETWEEN 0 AND 4294967295)`,payload.principals[*].user_account_control_raw,records.DirectoryPrincipalObservation.UserAccountControlRaw,optional decimal text → uint32 → bigint,Direct JSON,`records.DirectoryPrincipalObservation`,`projectDirectoryPrincipalSnapshot()` — `projector_sources.go`,`DirectoryPrincipalSnapshot.payload.principals[*]`
fi.directory_principal,account_disabled,boolean,Yes,—,`—`,payload.principals[*].account_disabled,records.DirectoryPrincipalObservation.AccountDisabled,Direct,Direct JSON,`records.DirectoryPrincipalObservation`,`projectDirectoryPrincipalSnapshot()` — `projector_sources.go`,`DirectoryPrincipalSnapshot.payload.principals[*]`
fi.directory_principal,primary_group_id_raw,bigint,Yes,—,`CHECK (primary_group_id_raw IS NULL OR primary_group_id_raw BETWEEN 0 AND 4294967295)`,payload.principals[*].primary_group_id_raw,records.DirectoryPrincipalObservation.PrimaryGroupIDRaw,optional decimal text → uint32 → bigint,Direct JSON,`records.DirectoryPrincipalObservation`,`projectDirectoryPrincipalSnapshot()` — `projector_sources.go`,`DirectoryPrincipalSnapshot.payload.principals[*]`
fi.directory_principal_class,source_record_id,bigint,No,"PK, FK → fi.directory_principal.source_record_id",`NOT NULL`,—,sourceRecordID,Derived by Go / relational lookup,Derived,`records.DirectoryPrincipalObservation.ObjectClasses []string`,`projectDirectoryPrincipalSnapshot()` — `projector_sources.go`,`DirectoryPrincipalSnapshot.payload.principals[*].object_classes[*]`
fi.directory_principal_class,principal_ordinal,integer,No,"PK, FK → fi.directory_principal.principal_ordinal",`NOT NULL`,—,i + 1,Derived by Go / relational lookup,Derived,`records.DirectoryPrincipalObservation.ObjectClasses []string`,`projectDirectoryPrincipalSnapshot()` — `projector_sources.go`,`DirectoryPrincipalSnapshot.payload.principals[*].object_classes[*]`
fi.directory_principal_class,class_ordinal,integer,No,PK,`NOT NULL CHECK (class_ordinal > 0)`,—,classIndex + 1,Derived by Go / relational lookup,Derived,`records.DirectoryPrincipalObservation.ObjectClasses []string`,`projectDirectoryPrincipalSnapshot()` — `projector_sources.go`,`DirectoryPrincipalSnapshot.payload.principals[*].object_classes[*]`
fi.directory_principal_class,object_class,text,No,—,`NOT NULL`,payload.principals[*].object_classes[*],records.DirectoryPrincipalObservation.ObjectClasses[classIndex],Direct,Direct JSON,`records.DirectoryPrincipalObservation.ObjectClasses []string`,`projectDirectoryPrincipalSnapshot()` — `projector_sources.go`,`DirectoryPrincipalSnapshot.payload.principals[*].object_classes[*]`
fi.directory_membership,source_record_id,bigint,No,"PK, FK → fi.directory_principal_snapshot.source_record_id, FK → fi.directory_principal.source_record_id, FK → fi.directory_principal.source_record_id",`NOT NULL`,—,sourceRecordID,Derived by Go / relational lookup,Derived,`records.DirectoryMembershipObservation`,`projectDirectoryPrincipalSnapshot()` — `projector_sources.go`,`DirectoryPrincipalSnapshot.payload.memberships[*]`
fi.directory_membership,membership_ordinal,integer,No,PK,`NOT NULL CHECK (membership_ordinal > 0)`,—,i + 1,Derived by Go / relational lookup,Derived,`records.DirectoryMembershipObservation`,`projectDirectoryPrincipalSnapshot()` — `projector_sources.go`,`DirectoryPrincipalSnapshot.payload.memberships[*]`
fi.directory_membership,member_sid,text,No,FK → fi.directory_principal.sid,`NOT NULL`,payload.memberships[*].member_sid,records.DirectoryMembershipObservation.MemberSID,Direct,Direct JSON,`records.DirectoryMembershipObservation`,`projectDirectoryPrincipalSnapshot()` — `projector_sources.go`,`DirectoryPrincipalSnapshot.payload.memberships[*]`
fi.directory_membership,group_sid,text,No,FK → fi.directory_principal.sid,`NOT NULL`,payload.memberships[*].group_sid,records.DirectoryMembershipObservation.GroupSID,Direct,Direct JSON,`records.DirectoryMembershipObservation`,`projectDirectoryPrincipalSnapshot()` — `projector_sources.go`,`DirectoryPrincipalSnapshot.payload.memberships[*]`
fi.directory_membership,source,text,No,—,`NOT NULL`,payload.memberships[*].source,records.DirectoryMembershipObservation.Source,enum → text,Direct JSON,`records.DirectoryMembershipObservation`,`projectDirectoryPrincipalSnapshot()` — `projector_sources.go`,`DirectoryPrincipalSnapshot.payload.memberships[*]`
fi.directory_not_found_sid,source_record_id,bigint,No,"PK, UQ(source_record_id, sid), FK → fi.directory_principal_snapshot.source_record_id",`NOT NULL`,—,sourceRecordID,Derived by Go / relational lookup,Derived,`records.DirectoryPrincipalSnapshot.NotFoundSIDs []string`,`projectDirectoryPrincipalSnapshot()` — `projector_sources.go`,`DirectoryPrincipalSnapshot.payload.not_found_sids[*]`
fi.directory_not_found_sid,sid_ordinal,integer,No,PK,`NOT NULL CHECK (sid_ordinal > 0)`,—,i + 1,Derived by Go / relational lookup,Derived,`records.DirectoryPrincipalSnapshot.NotFoundSIDs []string`,`projectDirectoryPrincipalSnapshot()` — `projector_sources.go`,`DirectoryPrincipalSnapshot.payload.not_found_sids[*]`
fi.directory_not_found_sid,sid,text,No,"UQ(source_record_id, sid)",`NOT NULL`,payload.not_found_sids[*],records.DirectoryPrincipalSnapshot.NotFoundSIDs[i],Direct,Direct JSON,`records.DirectoryPrincipalSnapshot.NotFoundSIDs []string`,`projectDirectoryPrincipalSnapshot()` — `projector_sources.go`,`DirectoryPrincipalSnapshot.payload.not_found_sids[*]`
fi.windows_security_coverage,source_record_id,bigint,No,"PK, FK → fi.source_record.source_record_id",`—`,—,sourceRecordID,Derived by Go / relational lookup,Derived,`records.WindowsSecurityCoverageObservation`,`projectWindowsSecurityCoverage()` — `projector_security.go`,`WindowsSecurityCoverage.payload`
fi.windows_security_coverage,observed_at,timestamptz,No,—,`NOT NULL`,payload.observed_at,records.WindowsSecurityCoverageObservation.ObservedAt,RFC3339 → timestamptz,Direct JSON,`records.WindowsSecurityCoverageObservation`,`projectWindowsSecurityCoverage()` — `projector_security.go`,`WindowsSecurityCoverage.payload`
fi.windows_security_coverage,collection_method,text,No,—,`NOT NULL`,payload.collection_method,records.WindowsSecurityCoverageObservation.CollectionMethod,Direct,Direct JSON,`records.WindowsSecurityCoverageObservation`,`projectWindowsSecurityCoverage()` — `projector_security.go`,`WindowsSecurityCoverage.payload`
fi.windows_security_coverage,security_log_readable,boolean,No,—,`NOT NULL`,payload.security_log_readable,records.WindowsSecurityCoverageObservation.SecurityLogReadable,Direct,Direct JSON,`records.WindowsSecurityCoverageObservation`,`projectWindowsSecurityCoverage()` — `projector_security.go`,`WindowsSecurityCoverage.payload`
fi.windows_security_coverage,status,text,No,—,"`NOT NULL CHECK (status IN ('Ready','Partial'))`",payload.status,records.WindowsSecurityCoverageObservation.Status,enum → text,Direct JSON,`records.WindowsSecurityCoverageObservation`,`projectWindowsSecurityCoverage()` — `projector_security.go`,`WindowsSecurityCoverage.payload`
fi.windows_security_audit_policy,source_record_id,bigint,No,"PK, FK → fi.windows_security_coverage.source_record_id",`NOT NULL`,—,sourceRecordID,Derived by Go / relational lookup,Derived,`records.WindowsSecurityAuditPolicyObservation`,`projectWindowsSecurityCoverage()` — `projector_security.go`,Four named policy objects under `WindowsSecurityCoverage.payload`
fi.windows_security_audit_policy,policy_kind,text,No,PK,"`NOT NULL CHECK (policy_kind IN ('FileSystem','HandleManipulation','DetailedFileShare','AuditPolicyChange'))`",—,item.kind,static: FileSystem / HandleManipulation / DetailedFileShare / AuditPolicyChange,Derived,`records.WindowsSecurityAuditPolicyObservation`,`projectWindowsSecurityCoverage()` — `projector_security.go`,Four named policy objects under `WindowsSecurityCoverage.payload`
fi.windows_security_audit_policy,subcategory_guid,text,No,—,`NOT NULL`,payload.{file_system_policy|handle_manipulation_policy|detailed_file_share_policy|audit_policy_change_policy}.subcategory_guid,records.WindowsSecurityAuditPolicyObservation.SubcategoryGUID,Direct,Direct JSON,`records.WindowsSecurityAuditPolicyObservation`,`projectWindowsSecurityCoverage()` — `projector_security.go`,Four named policy objects under `WindowsSecurityCoverage.payload`
fi.windows_security_audit_policy,auditing_information,text,No,—,`NOT NULL`,payload.{policy}.auditing_information,records.WindowsSecurityAuditPolicyObservation.AuditingInformation,Direct,Direct JSON,`records.WindowsSecurityAuditPolicyObservation`,`projectWindowsSecurityCoverage()` — `projector_security.go`,Four named policy objects under `WindowsSecurityCoverage.payload`
fi.windows_security_audit_policy,success_enabled,boolean,No,—,`NOT NULL`,payload.{policy}.success_enabled,records.WindowsSecurityAuditPolicyObservation.SuccessEnabled,Direct,Direct JSON,`records.WindowsSecurityAuditPolicyObservation`,`projectWindowsSecurityCoverage()` — `projector_security.go`,Four named policy objects under `WindowsSecurityCoverage.payload`
fi.windows_security_audit_policy,failure_enabled,boolean,No,—,`NOT NULL`,payload.{policy}.failure_enabled,records.WindowsSecurityAuditPolicyObservation.FailureEnabled,Direct,Direct JSON,`records.WindowsSecurityAuditPolicyObservation`,`projectWindowsSecurityCoverage()` — `projector_security.go`,Four named policy objects under `WindowsSecurityCoverage.payload`
fi.windows_security_audit_policy,reason_code,text,Yes,—,`—`,payload.{policy}.reason_code,records.WindowsSecurityAuditPolicyObservation.ReasonCode,empty → NULL,Direct JSON,`records.WindowsSecurityAuditPolicyObservation`,`projectWindowsSecurityCoverage()` — `projector_security.go`,Four named policy objects under `WindowsSecurityCoverage.payload`
fi.windows_security_root_coverage,source_record_id,bigint,No,"PK, UQ(source_record_id, scope_id), FK → fi.windows_security_coverage.source_record_id",`NOT NULL`,—,sourceRecordID,Derived by Go / relational lookup,Derived,`records.WindowsSecurityRootAuditCoverage`,`projectWindowsSecurityCoverage()` — `projector_security.go`,`WindowsSecurityCoverage.payload.roots[*]`
fi.windows_security_root_coverage,root_ordinal,integer,No,PK,`NOT NULL CHECK (root_ordinal > 0)`,—,i + 1,Derived by Go / relational lookup,Derived,`records.WindowsSecurityRootAuditCoverage`,`projectWindowsSecurityCoverage()` — `projector_security.go`,`WindowsSecurityCoverage.payload.roots[*]`
fi.windows_security_root_coverage,scope_id,text,No,"UQ(source_record_id, scope_id)",`NOT NULL`,payload.roots[*].scope_id,records.WindowsSecurityRootAuditCoverage.ScopeID,Direct,Direct JSON,`records.WindowsSecurityRootAuditCoverage`,`projectWindowsSecurityCoverage()` — `projector_security.go`,`WindowsSecurityCoverage.payload.roots[*]`
fi.windows_security_root_coverage,governed_root,text,No,—,`NOT NULL`,payload.roots[*].governed_root,records.WindowsSecurityRootAuditCoverage.GovernedRoot,Direct,Direct JSON,`records.WindowsSecurityRootAuditCoverage`,`projectWindowsSecurityCoverage()` — `projector_security.go`,`WindowsSecurityCoverage.payload.roots[*]`
fi.windows_security_root_coverage,sacl_state,text,No,—,`NOT NULL`,payload.roots[*].sacl_state,records.WindowsSecurityRootAuditCoverage.SACLState,Direct,Direct JSON,`records.WindowsSecurityRootAuditCoverage`,`projectWindowsSecurityCoverage()` — `projector_security.go`,`WindowsSecurityCoverage.payload.roots[*]`
fi.windows_security_root_coverage,recommended_change_audit_present,boolean,No,—,`NOT NULL`,payload.roots[*].recommended_change_audit_present,records.WindowsSecurityRootAuditCoverage.RecommendedChangeAuditPresent,Direct,Direct JSON,`records.WindowsSecurityRootAuditCoverage`,`projectWindowsSecurityCoverage()` — `projector_security.go`,`WindowsSecurityCoverage.payload.roots[*]`
fi.windows_security_root_coverage,recommended_read_audit_present,boolean,No,—,`NOT NULL`,payload.roots[*].recommended_read_audit_present,records.WindowsSecurityRootAuditCoverage.RecommendedReadAuditPresent,Direct,Direct JSON,`records.WindowsSecurityRootAuditCoverage`,`projectWindowsSecurityCoverage()` — `projector_security.go`,`WindowsSecurityCoverage.payload.roots[*]`
fi.windows_security_root_coverage,reason_code,text,Yes,—,`—`,payload.roots[*].reason_code,records.WindowsSecurityRootAuditCoverage.ReasonCode,Direct,Direct JSON,`records.WindowsSecurityRootAuditCoverage`,`projectWindowsSecurityCoverage()` — `projector_security.go`,`WindowsSecurityCoverage.payload.roots[*]`
fi.windows_security_event,source_record_id,bigint,No,"PK, FK → fi.source_record.source_record_id",`—`,—,sourceRecordID,Derived by Go / relational lookup,Derived,`records.WindowsSecurityEventObservation`,`projectWindowsSecurityEvent()` — `projector_security.go`,`WindowsSecurityEvent.payload`
fi.windows_security_event,observed_at,timestamptz,No,—,`NOT NULL`,payload.observed_at,records.WindowsSecurityEventObservation.ObservedAt,RFC3339 → timestamptz,Direct JSON,`records.WindowsSecurityEventObservation`,`projectWindowsSecurityEvent()` — `projector_security.go`,`WindowsSecurityEvent.payload`
fi.windows_security_event,collection_method,text,No,—,`NOT NULL`,payload.collection_method,records.WindowsSecurityEventObservation.CollectionMethod,Direct,Direct JSON,`records.WindowsSecurityEventObservation`,`projectWindowsSecurityEvent()` — `projector_security.go`,`WindowsSecurityEvent.payload`
fi.windows_security_event,channel,text,No,—,`NOT NULL`,payload.channel,records.WindowsSecurityEventObservation.Channel,Direct,Direct JSON,`records.WindowsSecurityEventObservation`,`projectWindowsSecurityEvent()` — `projector_security.go`,`WindowsSecurityEvent.payload`
fi.windows_security_event,provider,text,No,—,`NOT NULL`,payload.provider,records.WindowsSecurityEventObservation.Provider,Direct,Direct JSON,`records.WindowsSecurityEventObservation`,`projectWindowsSecurityEvent()` — `projector_security.go`,`WindowsSecurityEvent.payload`
fi.windows_security_event,event_id,bigint,No,—,`NOT NULL CHECK (event_id >= 0)`,payload.event_id,records.WindowsSecurityEventObservation.EventID,decimal text → uint63 → bigint,Direct JSON,`records.WindowsSecurityEventObservation`,`projectWindowsSecurityEvent()` — `projector_security.go`,`WindowsSecurityEvent.payload`
fi.windows_security_event,version,text,Yes,—,`—`,payload.version,records.WindowsSecurityEventObservation.Version,Direct,Direct JSON,`records.WindowsSecurityEventObservation`,`projectWindowsSecurityEvent()` — `projector_security.go`,`WindowsSecurityEvent.payload`
fi.windows_security_event,event_record_id,"numeric(20,0)",No,—,`NOT NULL CHECK (event_record_id >= 0)`,payload.event_record_id,records.WindowsSecurityEventObservation.EventRecordID,"canonical decimal text → numeric(20,0)",Direct JSON,`records.WindowsSecurityEventObservation`,`projectWindowsSecurityEvent()` — `projector_security.go`,`WindowsSecurityEvent.payload`
fi.windows_security_event,time_created,timestamptz,No,—,`NOT NULL`,payload.time_created,records.WindowsSecurityEventObservation.TimeCreated,RFC3339 → timestamptz,Direct JSON,`records.WindowsSecurityEventObservation`,`projectWindowsSecurityEvent()` — `projector_security.go`,`WindowsSecurityEvent.payload`
fi.windows_security_event,computer,text,No,—,`NOT NULL`,payload.computer,records.WindowsSecurityEventObservation.Computer,Direct,Direct JSON,`records.WindowsSecurityEventObservation`,`projectWindowsSecurityEvent()` — `projector_security.go`,`WindowsSecurityEvent.payload`
fi.windows_security_event,keywords,text,Yes,—,`—`,payload.keywords,records.WindowsSecurityEventObservation.Keywords,Direct,Direct JSON,`records.WindowsSecurityEventObservation`,`projectWindowsSecurityEvent()` — `projector_security.go`,`WindowsSecurityEvent.payload`
fi.windows_security_event,audit_result,text,No,—,"`NOT NULL CHECK (audit_result IN ('Success','Failure','NotApplicable','Unknown'))`",payload.audit_result,records.WindowsSecurityEventObservation.AuditResult,enum → text,Direct JSON,`records.WindowsSecurityEventObservation`,`projectWindowsSecurityEvent()` — `projector_security.go`,`WindowsSecurityEvent.payload`
fi.windows_security_event,scope_basis,text,No,—,"`NOT NULL CHECK (scope_basis IN ('PathMatched','HardLinkPathMatched','SharePathMatched','UnresolvedFileDeleteIncluded','HostMonitoringChange'))`",payload.scope_basis,records.WindowsSecurityEventObservation.ScopeBasis,enum → text,Direct JSON,`records.WindowsSecurityEventObservation`,`projectWindowsSecurityEvent()` — `projector_security.go`,`WindowsSecurityEvent.payload`
fi.windows_security_event,subject_user_sid,text,Yes,—,`—`,payload.subject_user_sid,records.WindowsSecurityEventObservation.SubjectUserSID,Direct,Direct JSON,`records.WindowsSecurityEventObservation`,`projectWindowsSecurityEvent()` — `projector_security.go`,`WindowsSecurityEvent.payload`
fi.windows_security_event,subject_user_name,text,Yes,—,`—`,payload.subject_user_name,records.WindowsSecurityEventObservation.SubjectUserName,Direct,Direct JSON,`records.WindowsSecurityEventObservation`,`projectWindowsSecurityEvent()` — `projector_security.go`,`WindowsSecurityEvent.payload`
fi.windows_security_event,subject_domain_name,text,Yes,—,`—`,payload.subject_domain_name,records.WindowsSecurityEventObservation.SubjectDomainName,Direct,Direct JSON,`records.WindowsSecurityEventObservation`,`projectWindowsSecurityEvent()` — `projector_security.go`,`WindowsSecurityEvent.payload`
fi.windows_security_event,subject_logon_id,text,Yes,—,`—`,payload.subject_logon_id,records.WindowsSecurityEventObservation.SubjectLogonID,Direct,Direct JSON,`records.WindowsSecurityEventObservation`,`projectWindowsSecurityEvent()` — `projector_security.go`,`WindowsSecurityEvent.payload`
fi.windows_security_event,object_server,text,Yes,—,`—`,payload.object_server,records.WindowsSecurityEventObservation.ObjectServer,Direct,Direct JSON,`records.WindowsSecurityEventObservation`,`projectWindowsSecurityEvent()` — `projector_security.go`,`WindowsSecurityEvent.payload`
fi.windows_security_event,object_type,text,Yes,—,`—`,payload.object_type,records.WindowsSecurityEventObservation.ObjectType,Direct,Direct JSON,`records.WindowsSecurityEventObservation`,`projectWindowsSecurityEvent()` — `projector_security.go`,`WindowsSecurityEvent.payload`
fi.windows_security_event,object_name,text,Yes,—,`—`,payload.object_name,records.WindowsSecurityEventObservation.ObjectName,Direct,Direct JSON,`records.WindowsSecurityEventObservation`,`projectWindowsSecurityEvent()` — `projector_security.go`,`WindowsSecurityEvent.payload`
fi.windows_security_event,handle_id,text,Yes,—,`—`,payload.handle_id,records.WindowsSecurityEventObservation.HandleID,Direct,Direct JSON,`records.WindowsSecurityEventObservation`,`projectWindowsSecurityEvent()` — `projector_security.go`,`WindowsSecurityEvent.payload`
fi.windows_security_event,process_id,text,Yes,—,`—`,payload.process_id,records.WindowsSecurityEventObservation.ProcessID,Direct,Direct JSON,`records.WindowsSecurityEventObservation`,`projectWindowsSecurityEvent()` — `projector_security.go`,`WindowsSecurityEvent.payload`
fi.windows_security_event,process_name,text,Yes,—,`—`,payload.process_name,records.WindowsSecurityEventObservation.ProcessName,Direct,Direct JSON,`records.WindowsSecurityEventObservation`,`projectWindowsSecurityEvent()` — `projector_security.go`,`WindowsSecurityEvent.payload`
fi.windows_security_event,access_mask,text,Yes,—,`—`,payload.access_mask,records.WindowsSecurityEventObservation.AccessMask,Direct,Direct JSON,`records.WindowsSecurityEventObservation`,`projectWindowsSecurityEvent()` — `projector_security.go`,`WindowsSecurityEvent.payload`
fi.windows_security_event,access_list,text,Yes,—,`—`,payload.access_list,records.WindowsSecurityEventObservation.AccessList,Direct,Direct JSON,`records.WindowsSecurityEventObservation`,`projectWindowsSecurityEvent()` — `projector_security.go`,`WindowsSecurityEvent.payload`
fi.windows_security_event,access_reason,text,Yes,—,`—`,payload.access_reason,records.WindowsSecurityEventObservation.AccessReason,Direct,Direct JSON,`records.WindowsSecurityEventObservation`,`projectWindowsSecurityEvent()` — `projector_security.go`,`WindowsSecurityEvent.payload`
fi.windows_security_event,transaction_id,text,Yes,—,`—`,payload.transaction_id,records.WindowsSecurityEventObservation.TransactionID,Direct,Direct JSON,`records.WindowsSecurityEventObservation`,`projectWindowsSecurityEvent()` — `projector_security.go`,`WindowsSecurityEvent.payload`
fi.windows_security_event,file_name,text,Yes,—,`—`,payload.file_name,records.WindowsSecurityEventObservation.FileName,Direct,Direct JSON,`records.WindowsSecurityEventObservation`,`projectWindowsSecurityEvent()` — `projector_security.go`,`WindowsSecurityEvent.payload`
fi.windows_security_event,link_name,text,Yes,—,`—`,payload.link_name,records.WindowsSecurityEventObservation.LinkName,Direct,Direct JSON,`records.WindowsSecurityEventObservation`,`projectWindowsSecurityEvent()` — `projector_security.go`,`WindowsSecurityEvent.payload`
fi.windows_security_event,source_ip,text,Yes,—,`—`,payload.source_ip,records.WindowsSecurityEventObservation.SourceIP,Direct,Direct JSON,`records.WindowsSecurityEventObservation`,`projectWindowsSecurityEvent()` — `projector_security.go`,`WindowsSecurityEvent.payload`
fi.windows_security_event,source_port,text,Yes,—,`—`,payload.source_port,records.WindowsSecurityEventObservation.SourcePort,Direct,Direct JSON,`records.WindowsSecurityEventObservation`,`projectWindowsSecurityEvent()` — `projector_security.go`,`WindowsSecurityEvent.payload`
fi.windows_security_event,share_name,text,Yes,—,`—`,payload.share_name,records.WindowsSecurityEventObservation.ShareName,Direct,Direct JSON,`records.WindowsSecurityEventObservation`,`projectWindowsSecurityEvent()` — `projector_security.go`,`WindowsSecurityEvent.payload`
fi.windows_security_event,share_local_path,text,Yes,—,`—`,payload.share_local_path,records.WindowsSecurityEventObservation.ShareLocalPath,Direct,Direct JSON,`records.WindowsSecurityEventObservation`,`projectWindowsSecurityEvent()` — `projector_security.go`,`WindowsSecurityEvent.payload`
fi.windows_security_event,relative_target_name,text,Yes,—,`—`,payload.relative_target_name,records.WindowsSecurityEventObservation.RelativeTargetName,Direct,Direct JSON,`records.WindowsSecurityEventObservation`,`projectWindowsSecurityEvent()` — `projector_security.go`,`WindowsSecurityEvent.payload`
fi.windows_security_event,old_security_descriptor,text,Yes,—,`—`,payload.old_security_descriptor,records.WindowsSecurityEventObservation.OldSecurityDescriptor,Direct,Direct JSON,`records.WindowsSecurityEventObservation`,`projectWindowsSecurityEvent()` — `projector_security.go`,`WindowsSecurityEvent.payload`
fi.windows_security_event,new_security_descriptor,text,Yes,—,`—`,payload.new_security_descriptor,records.WindowsSecurityEventObservation.NewSecurityDescriptor,Direct,Direct JSON,`records.WindowsSecurityEventObservation`,`projectWindowsSecurityEvent()` — `projector_security.go`,`WindowsSecurityEvent.payload`
fi.windows_security_event,subcategory_guid,text,Yes,—,`—`,payload.subcategory_guid,records.WindowsSecurityEventObservation.SubcategoryGUID,Direct,Direct JSON,`records.WindowsSecurityEventObservation`,`projectWindowsSecurityEvent()` — `projector_security.go`,`WindowsSecurityEvent.payload`
fi.windows_security_event,audit_policy_changes,text,Yes,—,`—`,payload.audit_policy_changes,records.WindowsSecurityEventObservation.AuditPolicyChanges,Direct,Direct JSON,`records.WindowsSecurityEventObservation`,`projectWindowsSecurityEvent()` — `projector_security.go`,`WindowsSecurityEvent.payload`
fi.windows_security_event,raw_xml_bytes,integer,No,—,`NOT NULL CHECK (raw_xml_bytes > 0)`,payload.raw_xml,len([]byte(value.RawXML)),byte length of `records.WindowsSecurityEventObservation.RawXML`,Derived,`records.WindowsSecurityEventObservation`,`projectWindowsSecurityEvent()` — `projector_security.go`,`WindowsSecurityEvent.payload`
fi.windows_security_event,raw_xml_sha256,bytea,No,—,`NOT NULL CHECK (octet_length(raw_xml_sha256) = 32)`,payload.raw_xml,sha256.Sum256([]byte(value.RawXML)),SHA-256 of exact `RawXML` Go string bytes → 32-byte bytea,Derived,`records.WindowsSecurityEventObservation`,`projectWindowsSecurityEvent()` — `projector_security.go`,`WindowsSecurityEvent.payload`
fi.windows_security_event_scope,source_record_id,bigint,No,"PK, UQ(source_record_id, scope_id), FK → fi.windows_security_event.source_record_id",`NOT NULL`,—,sourceRecordID,Derived by Go / relational lookup,Derived,`records.WindowsSecurityMatchedScope`,`projectWindowsSecurityEvent()` — `projector_security.go`,`WindowsSecurityEvent.payload.matched_scopes[*]`
fi.windows_security_event_scope,scope_ordinal,integer,No,PK,`NOT NULL CHECK (scope_ordinal > 0)`,—,i + 1,Derived by Go / relational lookup,Derived,`records.WindowsSecurityMatchedScope`,`projectWindowsSecurityEvent()` — `projector_security.go`,`WindowsSecurityEvent.payload.matched_scopes[*]`
fi.windows_security_event_scope,scope_id,text,No,"UQ(source_record_id, scope_id)",`NOT NULL`,payload.matched_scopes[*].scope_id,records.WindowsSecurityMatchedScope.ScopeID,Direct,Direct JSON,`records.WindowsSecurityMatchedScope`,`projectWindowsSecurityEvent()` — `projector_security.go`,`WindowsSecurityEvent.payload.matched_scopes[*]`
fi.windows_security_event_scope,governed_root,text,No,—,`NOT NULL`,payload.matched_scopes[*].governed_root,records.WindowsSecurityMatchedScope.GovernedRoot,Direct,Direct JSON,`records.WindowsSecurityMatchedScope`,`projectWindowsSecurityEvent()` — `projector_security.go`,`WindowsSecurityEvent.payload.matched_scopes[*]`
fi.windows_security_event_field,source_record_id,bigint,No,"PK, FK → fi.windows_security_event.source_record_id",`NOT NULL`,—,sourceRecordID,Derived by Go / relational lookup,Derived,`records.WindowsSecurityEventField`,`projectWindowsSecurityEvent()` — `projector_security.go`,`WindowsSecurityEvent.payload.fields[*]`
fi.windows_security_event_field,field_ordinal,integer,No,PK,`NOT NULL CHECK (field_ordinal > 0)`,—,i + 1,Derived by Go / relational lookup,Derived,`records.WindowsSecurityEventField`,`projectWindowsSecurityEvent()` — `projector_security.go`,`WindowsSecurityEvent.payload.fields[*]`
fi.windows_security_event_field,name,text,No,—,`NOT NULL`,payload.fields[*].name,records.WindowsSecurityEventField.Name,Direct,Direct JSON,`records.WindowsSecurityEventField`,`projectWindowsSecurityEvent()` — `projector_security.go`,`WindowsSecurityEvent.payload.fields[*]`
fi.windows_security_event_field,value,text,No,—,`NOT NULL`,payload.fields[*].value,records.WindowsSecurityEventField.Value,Direct,Direct JSON,`records.WindowsSecurityEventField`,`projectWindowsSecurityEvent()` — `projector_security.go`,`WindowsSecurityEvent.payload.fields[*]`
fi.windows_security_continuity_gap,source_record_id,bigint,No,"PK, FK → fi.source_record.source_record_id",`—`,—,sourceRecordID,Derived by Go / relational lookup,Derived,`records.WindowsSecurityContinuityGapObservation`,`projectWindowsSecurityContinuityGap()` — `projector_security.go`,`WindowsSecurityContinuityGap.payload`
